id,auction_id,name,sex,age,sire,dam,dam_sire,race_record,weight,total_prize_start,total_prize_latest,sold_price,auction_date,seller,disease_tags,comment,image_url,primary_image,jbis_url,detail_url,unsold_count,created_at,updated_at
15133,15133,"ローデッドの23","牝",2,"サンダースノー","ローデッド","ディープインパクト",{},455,0.0,0.0,[380000],"[""2025-10-12""]","[""\u8500 \u82f1\u4e8c""]",,"[""\u672c\u99ac\u306b\u3064\u3044\u3066\n\u7236\u30b5\u30f3\u30c0\u30fc\u30b9\u30ce\u30fc\u306f2\u6b73\u6642\u306bG1\u30af\u30ea\u30c6\u30ea\u30e8\u30e0\u30a2\u30f3\u30c6\u30eb\u30ca\u30b7\u30e8\u30ca\u30eb\u3092\u5727\u52dd\u3057\u3066\u4ecf2\u6b73\u738b\u8005\u306b\u8f1d\u304d\u30013\u6b73\u6642\u306b\u306fUAE\u30c0\u30fc\u30d3\u30fc\u3084\u4ecfG1\u30b8\u30e3\u30f3\u30d7\u30e9\u8cde\u306b\u512a\u52dd\u30024\u30015\u6b73\u6642\u306b\u306f\u30c9\u30d0\u30a4\u30ef\u30fc\u30eb\u30c9C\u9023\u8987\u306e\u96e2\u308c\u696d\u3092\u3084\u3063\u3066\u306e\u3051\u308b\u306a\u3069\u3001\u829d\u30fb\u30c0\u30fc\u30c8\u3001\u8ddd\u96e2\u3092\u554f\u308f\u306a\u3044\u5927\u6d3b\u8e8d\u3067\u5168\u4e16\u754c\u306b\u305d\u306e\u540d\u3092\u8f5f\u304b\u305b\u307e\u3057\u305f\u3002\u73fe\u5f79\u5f15\u9000\u5f8c\u306f\u30c0\u30fc\u30ec\u30fc\u30fb\u30b8\u30e3\u30d1\u30f3 \u30b9\u30bf\u30ea\u30aa\u30f3\u30b3\u30f3\u30d7\u30ec\u30c3\u30af\u30b9\u3067\u7a2e\u7261\u99ac\u5165\u308a\u3057\u3001\u521d\u5e74\u5ea6\u306f150\u982d\u3092\u8d85\u3048\u308b\u7e6b\u6b96\u725d\u99ac\u3092\u96c6\u3081\u3001\u4f9b\u7528\u958b\u59cb4\u30b7\u30fc\u30ba\u30f3\u3067581\u982d\u306b\u7a2e\u4ed8\u3051\u3092\u884c\u3046\u4eba\u6c17\u3076\u308a\u3002\u30d5\u30a1\u30fc\u30b9\u30c8\u30af\u30ed\u30c3\u30d7\u306f2023\u5e74\u306b\u30c7\u30d3\u30e5\u30fc\u3092\u8fce\u3048\u30019\u6708\u306e\u4e2d\u5c71\u3067\u30b5\u30f3\u30c0\u30fc\u30a2\u30e9\u30fc\u30c8\u304cJRA\u521d\u52dd\u5229\u3092\u98fe\u308b\u3068\u3001\u30c0\u30fc\u30c8\u3092\u4e2d\u5fc3\u306b\u7d9a\u3005\u3068\u7523\u99d2\u306f\u52dd\u3061\u4e0a\u304c\u308a\u3001\u30c6\u30f3\u30ab\u30b8\u30e7\u30a6\u304c\u30de\u30ea\u30fc\u30f3C\u3067\u91cd\u8cde\u521d\u5236\u8987\uff08\u305d\u306e\u5f8c\u306b\u5175\u5eab\u5973\u738b\u76c3\u3001\u30a8\u30f3\u30d7\u30ec\u30b9\u676f\u52dd\u3061\u3001JBC\u30ec\u30c7\u30a3\u30b9\u30af\u30e9\u30b7\u30c3\u30af3\u7740\uff09\u3001\u73fe3\u6b73\u306e\u30ca\u30eb\u30ab\u30df\u306f9\u6708\u306e\u4e0d\u6765\u65b9\u8cde\u306b\u7d9a\u304d\u3001\u5148\u65e5\u306e\u30b8\u30e3\u30d1\u30f3\u30c0\u30fc\u30c8\u30af\u30e9\u30b7\u30c3\u30af\u3092\u5802\u3005\u5b8c\u52dd\u3057\u307e\u3057\u305f\u3002\u5730\u65b9\u7af6\u99ac\u3067\u3082\u4eca\u5e74\u306e\u5927\u4e95\u30fb\u6771\u4eac\u30d7\u30ea\u30f3\u30bb\u30b9\u8cde\u3092\u52dd\u3063\u305f\u30d9\u30eb\u30b0\u30e9\u30b7\u30a2\u30b9\u3001\u512a\u99ff\u30b9\u30d7\u30ea\u30f3\u30c8\u3092\u5236\u3057\u305f\u30cf\u30fc\u30d5\u30d6\u30eb\u30fc\u3068\u91cd\u8cde\u30a6\u30a4\u30ca\u30fc\u304c\u8a95\u751f\u3057\u3066\u304a\u308a\u3001\u7523\u99d2\u306b\u306f\u6761\u4ef6\u4e0d\u554f\u306e\u5e45\u5e83\u3044\u6d3b\u8e8d\u304c\u671f\u5f85\u3067\u304d\u305d\u3046\u3067\u3059\u3002\n\n\u4e00\u65b9\u3001\u6bcd\u7cfb\u3092\u898b\u307e\u3059\u3068\u3001\u6bcd\u30ed\u30fc\u30c7\u30c3\u30c9\u306f2\u6b7312\u6708\u306b\u30ec\u30b3\u30fc\u30c9\u30bf\u30a4\u30e0\u3067\u52dd\u3061\u4e0a\u304c\u308a\u3001\u30d5\u30a7\u30a2\u30ea\u30fcS2\u7740\u3001\u30aa\u30fc\u30af\u30b96\u7740\u3068\u6d3b\u8e8d\u3002\u304d\u3087\u3046\u3060\u3044\u306f\u5ca9\u624b5\u52dd\u306e\u30c0\u30a4\u30e4\u30e2\u30f3\u30c9\u30d6\u30eb\u30fc\u306a\u30694\u982d\u304c\u5730\u65b9\u3067\u52dd\u3061\u661f\u3092\u6319\u3052\u3066\u3044\u307e\u3059\u3002\u304a\u3070\u306e\u30aa\u30fc\u30b9\u30df\u30cf\u30eb\u30ab\u306f\u5e9c\u4e2d\u725d\u99acS\u306a\u3069\u91cd\u8cde\u30924\u52dd\u3057\u3001\u30a8\u30ea\u30b6\u30d9\u30b9\u5973\u738b\u676f\u3067\u30822\u5e74\u9023\u7d9a\u306e2\u7740\u3068\u597d\u8d70\u3002\u304a\u3058\u306e\u30aa\u30fc\u30b9\u30df\u30b0\u30e9\u30b9\u30ef\u30f3\u306f\u65b0\u6f5f\u5927\u8cde\u5178\u3092\u4e8c\u5ea6\u5236\u8987\u3002\u3044\u3068\u3053\u306e\u30aa\u30fc\u30b9\u30df\u30a4\u30c1\u30d0\u30f3\u306f\u30c0\u30a4\u30aa\u30e9\u30a4\u30c8\u8a18\u5ff5\u306a\u3069\u4ea4\u6d41\u91cd\u8cde2\u52dd\u3068\u6d3b\u529b\u306b\u6e80\u3061\u6ea2\u308c\u3066\u304a\u308a\u3001\u8fd1\u89aa\u306b\u306f\u30ab\u30ac\u30df\u30bb\u30f3\u30ab\uff084\u6b73\u725d\u99ac\u7279\u52252\u7740\uff09\u3084\u30db\u30c3\u30b3\u30fc\u30bf\u30ad\u30aa\u30f3\uff08\u30c7\u30a4\u30ea\u30fc\u676f2\u6b73S2\u7740\uff09\u304c\u5b58\u5728\u3002\u9061\u308c\u30704\u4ee3\u6bcd\u30c8\u30b5\u30e2\u30a2\u30fc\u306f\u962a\u795e3\u6b73S\u306e\u52dd\u3061\u99ac\u3067\u3001\u305d\u306e\u5b6b\u30ea\u30ad\u30a8\u30a4\u30ab\u30f3\u306f\u5929\u7687\u8cde\u30fb\u6625\u3068\u962a\u795e3\u6b73S\u306b\u52dd\u5229\u3057\u3066\u3044\u307e\u3059\u3002\n\n\u672c\u99ac\u306f\u30012\u670820\u65e5\u306e\u30b5\u30e9\u30d6\u30ec\u30c3\u30c9\u30aa\u30fc\u30af\u30b7\u30e7\u30f3\u306b\u51fa\u54c1\u3055\u308c\u843d\u672d\u3057\u307e\u3057\u305f\u3002\u51fa\u54c1\u6642\u306e\u8a18\u8f09\u3067\u306f\u30011\u670822\u65e5\u306b\u793e\u53f0\u30db\u30fc\u30b9\u30af\u30ea\u30cb\u30c3\u30af\u306b\u3066\u53f3\u98db\u7bc0OCD\u306b\u3088\u308b\u9aa8\u7247\u9664\u53bb\u624b\u8853\u3092\u5b9f\u65bd\u3002\u7d4c\u904e\u306f\u826f\u597d\u3067\u3001\u73fe\u5728\u306f\u30a6\u30a9\u30fc\u30ad\u30f3\u30b0\u30de\u30b7\u30f3\u904b\u52d5\u3092\u884c\u3063\u3066\u304a\u308a\u3001\u5f90\u3005\u306b\u904b\u52d5\u6642\u9593\u3092\u5ef6\u3057\u3066\u3044\u308b\u6bb5\u968e\u3067\u3059\u3002\u30c7\u30d3\u30e5\u30fc\u307e\u3067\u306b\u6642\u9593\u3092\u8981\u3059\u308b\u898b\u8fbc\u307f\u3067\u3042\u308b\u3053\u3068\u304b\u3089\u3001\u4eca\u56de\u51fa\u54c1\u3059\u308b\u904b\u3073\u3068\u306a\u308a\u307e\u3057\u305f\u304c\u3001\u5c0f\u3055\u3044\u306a\u304c\u3089\u3082\u6c17\u6301\u3061\u304c\u5165\u308b\u30bf\u30a4\u30d7\u3067\u3001\u6628\u5e74\u672b\u307e\u3067\u884c\u3063\u3066\u3044\u305f\u5742\u8def15-15\u3067\u306f\u52d5\u304d\u306e\u826f\u3055\u304c\u76ee\u7acb\u3063\u3066\u3044\u307e\u3057\u305f\u3002\u98df\u6b32\u3082\u3057\u3063\u304b\u308a\u3042\u308a\u3001\u30ab\u30a4\u98df\u3044\u3092\u5fc3\u914d\u3059\u308b\u3053\u3068\u306f\u306a\u304b\u3063\u305f\u3067\u3059\u3002\u6bcd\u7cfb\u3082\u7236\u306e\u7523\u99d2\u3082\u3069\u3061\u3089\u304b\u3068\u3044\u3048\u3070\u30012\u6b73\u6226\u3088\u308a3\u6b73\u4ee5\u964d\u306b\u982d\u89d2\u3092\u73fe\u3059\u30bf\u30a4\u30d7\u304c\u591a\u3044\u8840\u7d71\u80cc\u666f\u3067\u3059\u306e\u3067\u3001\u3053\u306e\u4f11\u990a\u671f\u9593\u306f\u9006\u306b\u30d7\u30e9\u30b9\u6750\u6599\u3068\u306a\u308b\u304b\u3082\u3057\u308c\u307e\u305b\u3093\u3068\u306e\u8a18\u8f09\u3067\u3057\u305f\u3002\n\u30aa\u30fc\u30af\u30b7\u30e7\u30f3\u3067\u306e\u843d\u672d\u6642\u306b\u53f3\u524d\u306e\u632b\u8dd6\u3092\u767a\u75c7\u3057\u3066\u3044\u305f\u305f\u3081\u3001\u51fa\u54c1\u6642\u306e\u5728\u53a9\u5834\u6240\u306b\u3066\u6cbb\u7642\u3092\u9032\u3081\u307e\u3057\u305f\u3002\u56de\u5fa9\u306e\u7d4c\u904e\u3092\u898b\u306a\u304c\u3089\u9032\u3081\u30664\u67086\u65e5\u306b\u74b0\u5883\u3092\u5909\u3048\u308b\u610f\u5473\u3082\u8e0f\u307e\u3048\u3066\u6d66\u6cb3\u306e\u80b2\u6210\u7267\u5834\u3078\u79fb\u52d5\u3002\u53f3\u524d\u306e\u722a\u306b\u5c11\u3057\u71b1\u611f\u304c\u6b8b\u3063\u3066\u3044\u305f\u305f\u3081\u3001\u69d8\u5b50\u3092\u898b\u306a\u304c\u3089\u9a0e\u4e57\u8abf\u6559\u3092\u518d\u958b\u3002\u30c0\u30fc\u30c8\u30d5\u30e9\u30c3\u30c8\u30b3\u30fc\u30b9\u30672000m\uff5e3000m\u306e\u30ad\u30e3\u30f3\u30bf\u30fc\u3092\u4e3b\u306b\u30da\u30fc\u30b9\u3088\u308a\u3082\u30b7\u30c3\u30ab\u30ea\u3068\u30b3\u30f3\u30bf\u30af\u30c8\u3092\u53d6\u308a\u306a\u304c\u3089\u53d6\u308a\u7d44\u307f\u4f53\u529b\u5f37\u5316\u3092\u56f3\u308a\u307e\u3057\u305f\u3002\n\u30c7\u30d3\u30e5\u30fc\u3092\u76ee\u6307\u3059\u305f\u3081\u300110\u67085\u65e5\u306b\u5927\u4e95\u7af6\u99ac\u30fb\u4f50\u3005\u6728\u6d0b\u4e00\u53a9\u820e\u3078\u5165\u53a9\u30027\u65e5\u306f\u904b\u52d5\u306e\u307f\u3067\u69d8\u5b50\u3092\u898b\u3066\u30018\u65e5\u306b\u521d\u3081\u3066\u89d2\u99ac\u5834\u3067\u30c0\u30af\u306e\u4e57\u308a\u6163\u3089\u3057\u3092\u6d88\u5316\u3002\u5f90\u3005\u306b\u9032\u3081\u3088\u3046\u3068\u3057\u305f\u77e2\u5148\u306e9\u65e5\u306b\u53f3\u524d\u80a2\u5c48\u8171\u90e8\u306b\u816b\u308c\u3092\u78ba\u8a8d\u3002\u6b69\u69d8\u306f\u554f\u984c\u306a\u304b\u3063\u305f\u3082\u306e\u306e\u71b1\u611f\u304c\u3042\u308a\u5c48\u8171\u708e\u306e\u7591\u3044\u304c\u751f\u3058\u307e\u3057\u305f\u306e\u3067\u3001\u3057\u3070\u3089\u304f\u4f11\u990a\u3092\u4f59\u5100\u306a\u304f\u3055\u308c\u308b\u73fe\u72b6\u3092\u8e0f\u307e\u3048\u3066\u691c\u8a0e\u3057\u305f\u7d50\u679c\u3001\u8aa0\u306b\u6b8b\u5ff5\u3067\u306f\u3042\u308a\u307e\u3059\u304c\u3001\u3053\u306e\u30bf\u30a4\u30df\u30f3\u30b0\u3067\u51fa\u54c1\u3055\u305b\u3066\u3044\u305f\u3060\u304d\u307e\u3059\u3002\u7686\u69d8\u306b\u306f\u3001\u73fe\u72b6\u3092\u3054\u7406\u89e3\u3044\u305f\u3060\u304d\u3001\u4e0d\u5b89\u306e\u3042\u308b\u65b9\u306f\u5fc5\u305a\u4e8b\u524d\u306b\u691c\u67fb\u3092\u53d7\u3051\u308b\u306a\u3069\u3001\u3054\u7d0d\u5f97\u3092\u3044\u305f\u3060\u3044\u305f\u4e0a\u3067\u306e\u3054\u691c\u8a0e\u3001\u3054\u5165\u672d\u3092\u304a\u9858\u3044\u3057\u3001\u73fe\u72b6\u6e21\u3057\u306e\u30ce\u30fc\u30af\u30ec\u30fc\u30e0\u3001\u30ce\u30fc\u30ea\u30bf\u30fc\u30f3\u3067\u304a\u9858\u3044\u3044\u305f\u3057\u307e\u3059\u3002\u3002\n\n\u3010\u30ad\u30e5\u30fc\u30c6\u30a3\u30fc\u30c7\u30a4\u30ba\u3011\u3068\u3044\u3046\u99ac\u540d\u3067\u99ac\u540d\u767b\u9332\u3057\u3066\u3044\u307e\u3059\u304c\u3001\u672a\u767b\u9332\u306e\u305f\u3081\u5909\u66f4\u304c\u53ef\u80fd\u3067\u3059\u3002\n\n\u8a18\u8f09\u5185\u5bb9\u3092\u5341\u5206\u306b\u719f\u8aad\u3001\u3054\u7406\u89e3\u3044\u305f\u3060\u304d\u3001\u73fe\u72b6\u6709\u59ff\u3001\u73fe\u72b6\u6e21\u3057\u306e\u30ce\u30fc\u30af\u30ec\u30fc\u30e0\u3001\u30ce\u30fc\u30ea\u30bf\u30fc\u30f3\u3067\u304a\u9858\u3044\u3044\u305f\u3057\u307e\u3059\u3002\u843d\u672d\u5f8c\u306e\u8a18\u8f09\u4e8b\u9805\u306b\u95a2\u3059\u308b\u30ad\u30e3\u30f3\u30bb\u30eb\u3001\u843d\u672d\u304b\u3089\u4e00\u9031\u9593\u4ee5\u4e0a\u7d4c\u904e\u5f8c\u306e\u30ad\u30e3\u30f3\u30bb\u30eb\u304a\u3088\u3073\u4fa1\u683c\u4ea4\u6e09\u306b\u306f\u4e00\u5207\u5fdc\u3058\u3089\u308c\u307e\u305b\u3093\u3002\u307e\u305f\u3001\u73fe\u72b6\u306b\u4e0d\u5b89\u304c\u3042\u308b\u65b9\u306f\u73fe\u5728\u53a9\u5834\u6240\u3067\u7363\u533b\u691c\u67fb\u3092\u53d7\u3051\u308b\u306a\u3069\u3001\u5fc5\u305a\u4e8b\u524d\u306b\u72b6\u614b\u628a\u63e1\u304a\u3088\u3073\u3054\u7d0d\u5f97\u3092\u3044\u305f\u3060\u3044\u305f\u3046\u3048\u3067\u306e\u3054\u5165\u672d\u3092\u91cd\u306d\u3066\u304a\u9858\u3044\u3044\u305f\u3057\u307e\u3059\u3002\n\n\u3010\u672c\u99ac\u306b\u3064\u3044\u3066\u306e\u73fe\u72b6\u8aac\u660e\u3011\n\u5165\u53a9\u3057\u3066\u89d2\u99ac\u5834\u3067\u30c0\u30af\u3067\u4e57\u308a\u6163\u3089\u3057\u305f\u3060\u3051\u3067\u3057\u305f\u304b\u3089\u4f55\u3068\u3082\u8a00\u3044\u3088\u3046\u304c\u3042\u308a\u307e\u305b\u3093\u300210\u65e5\u306e\u91d1\u66dc\u65e5\u306b\u767b\u9332\u3092\u4e88\u5b9a\u3057\u3066\u3044\u305f\u306e\u3067\u3059\u304c\u3001\u30aa\u30fc\u30ca\u30fc\u3068\u306e\u5354\u8b70\u3067\u51fa\u54c1\u3068\u306a\u308a\u307e\u3057\u305f\u3002\u30a8\u30b3\u30fc\u691c\u67fb\u306f\u53d7\u3051\u3066\u3044\u307e\u305b\u3093\u304c\u3001\u5c48\u8171\u708e\u306e\u7591\u3044\u304c\u5f37\u3044\u3068\u601d\u3044\u307e\u3059\u3002\u99ac\u306f\u82e5\u3044\u3067\u3059\u304b\u3089\u65b0\u305f\u306a\u30aa\u30fc\u30ca\u30fc\u306e\u4e0b\u3001\u6642\u9593\u3092\u639b\u3051\u3066\u56de\u5fa9\u3059\u308b\u3053\u3068\u3092\u9858\u3044\u307e\u3059\u3002(\u5927\u4e95\u7af6\u99ac\u30fb\u4f50\u3005\u6728\u6d0b\u4e00\u8abf\u6559\u5e2b\uff09\n\n\n\u203b\u672c\u99ac\u306e\u6e2c\u5c3a\u306f\u4f53\u9ad8159cm\u3001\u7ba1\u56f219.5cm\u3001\u99ac\u4f53\u91cd\u306f455kg\uff0810\u670811\u65e5\u73fe\u5728\uff09\u3067\u3059\u3002\n\n\u203b2025\u5e741\u670822\u65e5\u306b\u53f3\u98db\u7bc0OCD\u306b\u3088\u308a\u9aa8\u7247\u9664\u53bb\u624b\u8853\u3092\u5b9f\u65bd\u3057\u3066\u3044\u307e\u3059\u3002\n\n\u203b\u682a\u5f0f\u4f1a\u793e\u30b9\u30c8\u30ed\u30fc\u30d5\u30a1\u30fc\u30e0\uff08\u8328\u57ce\u770c\u7a32\u6577\u90e1\u963f\u898b\u753a\u5927\u5b57\u4e0a\u9577\uff09\u306b\u5728\u53a9\u3057\u3066\u304a\u308a\u3001\u9810\u8a17\u6599\u306f9,900\u5186/\u65e5\uff08\u7a0e\u8fbc\uff09\u3067\u3059\u3002\n10\u670814\u65e5\uff08\u706b\uff09\u3088\u308a\u843d\u672d\u8005\u69d8\u306e\u9810\u8a17\u6599\u8ca0\u62c5\u3068\u306a\u308a\u307e\u3059\u3002\n\n\n\u8ca9\u58f2\u7533\u8fbc\u8005\uff1a\u8500 \u82f1\u4e8c\uff08\u30a4\u30f3\u30dc\u30a4\u30b9\u767b\u9332\u3042\u308a\uff09\n\u3010\u5165\u672d\u6642\u306e\u6ce8\u610f\u4e8b\u9805\u3011\uff08\u5fc5\u305a\u3054\u78ba\u8a8d\u304f\u3060\u3055\u3044\uff09\n\u203b\u30b5\u30e9\u30d6\u30ec\u30c3\u30c9\u30aa\u30fc\u30af\u30b7\u30e7\u30f3\u3067\u306e\u843d\u672d\u99ac\u306f\u3001\u539f\u5247\u3068\u3057\u30665\u65e5\u4ee5\u5185\u306b\u5728\u53a9\u5834\u6240\u3088\u308a\u5f15\u304d\u6e21\u3057\u3092\u3055\u305b\u3066\u3044\u305f\u3060\u304d\u307e\u3059\u3002\u5f15\u304d\u7d9a\u304d\u3001\u98fc\u990a\u7ba1\u7406\u7d99\u7d9a\u3092\u3054\u5e0c\u671b\u3055\u308c\u308b\u5834\u5408\u306f\n\u30aa\u30fc\u30af\u30b7\u30e7\u30f3\u4e8b\u52d9\u5c40\u307e\u3067\u304a\u554f\u3044\u5408\u308f\u305b\u4e0b\u3055\u3044\u3002""]",https://keiba.r10s.jp/auction/data/item/1/251012_horse_01/1.JPG,"",https://www.jbis.or.jp/horse/0001370699/,https://auction.keiba.rakuten.co.jp/item/15133,0,"2025-10-13 05:23:13.006324","2025-10-18 03:08:02.563016"
15134,15134,"エンゲル","牝",2,"ロードカナロア","エモジ","Soldier Hollow","{""total_races"": 3, ""wins"": 0, ""record_format"": ""simple"", ""formatted_record"": ""3\u62260\u52dd""}",434,175000.0,0.0,[460000],"[""2025-10-12""]","[""\u5409\u7530 \u5b89\u60e0""]",,"[""\u672c\u99ac\u306b\u3064\u3044\u3066\n7\u6708\u306e\u30c7\u30d3\u30e5\u30fc\u304b\u3089\u9580\u5225\u7af6\u99ac\u30673\u6226\u3057\u3066\u3044\u307e\u3059\u3002\u30cf\u30df\u304c\u629c\u3051\u308b\u3068\u8d70\u308b\u6c17\u304c\u7121\u304f\u306a\u3063\u3066\u3057\u307e\u3046\u306a\u3069\u3001\u7cbe\u795e\u7684\u306b\u5e7c\u3044\u9762\u304c\u3042\u308a\u307e\u3059\u3002\u4f53\u4ed8\u304d\u304c\u30b3\u30f3\u30d1\u30af\u30c8\u3067\u6210\u9577\u9014\u4e0a\u306e\u5370\u8c61\u306e\u305f\u3081\u3001\u5fc3\u8eab\u3068\u3082\u306b\u6210\u9577\u3057\u3066\u304f\u308c\u3070\u3001\u8d70\u308a\u3082\u5909\u308f\u3063\u3066\u304d\u305d\u3046\u3067\u3059\u3002\u6bcd\u7cfb\u306f\u30c9\u30a4\u30c4\u8840\u7d71\u3067\u3001\u6bcd\u7236\u304c\u30c9\u30a4\u30c4\u30c1\u30e3\u30f3\u30d4\u30aa\u30f3\u30b5\u30a4\u30a2\u30fc\u306e\u30bd\u30eb\u30b8\u30e3\u30fc\u30db\u30ed\u30a6\u3002\u7236\u304c\u30ed\u30fc\u30c9\u30ab\u30ca\u30ed\u30a2\u3067\u3001\u672c\u99ac\u306f\u30b5\u30f3\u30c7\u30fc\u30b5\u30a4\u30ec\u30f3\u30b9\u306e\u8840\u304c\u5165\u3063\u3066\u3044\u307e\u305b\u3093\u3002\u5c06\u6765\u306e\u7e41\u6b96\u725d\u99ac\u5019\u88dc\u3068\u3057\u3066\u3082\u3054\u691c\u8a0e\u3092\u304a\u9858\u3044\u3044\u305f\u3057\u307e\u3059\u3002\n\n\u3010\u672c\u99ac\u306b\u3064\u3044\u3066\u306e\u73fe\u72b6\u8aac\u660e\u3011\n\u9580\u5225\u7af6\u99ac\u5834\u3067\u6b21\u8d70\u306b\u5411\u3051\u3066\u9032\u3081\u3066\u3044\u305f\u4e2d\u3001\u53f3\u5f8c\u80a2\u306b\u30d5\u30ec\u30b0\u30e2\u30fc\u30cd\u3092\u767a\u75c7\u3057\u307e\u3057\u305f\u3002\u9580\u5225\u7af6\u99ac\u3067\u306e\u51fa\u8d70\u3092\u8ae6\u3081\u306610/6\u8ffd\u5206\u30d5\u30a1\u30fc\u30e0\u30ea\u30ea\u30fc\u30d0\u30ec\u30fc\u306b\u5165\u5834\u3002\u53f3\u5f8c\u80a2\u7ba1\u306e\u5916\u5074\u306b\u5c0f\u3055\u306a\u5916\u50b7\u304c\u3042\u308a\u3001\u98db\u7bc0\u304b\u3089\u7ba1\u307e\u3067\u816b\u308c\u304c\u3084\u3084\u6b8b\u308a\u307e\u3059\u304c\u3001\u50b7\u306f\u4e7e\u3044\u3066\u304a\u308a\u3001\u73fe\u5728\u3067\u306f\u6cbb\u7642\u3092\u7d42\u3048\u3066\u3044\u307e\u3059\u3002\u78ba\u8a8d\u306e\u305f\u3081\u306b\u53f3\u5f8c\u80a2\u306e\u30ec\u30f3\u30c8\u30b2\u30f3\u691c\u67fb\u3092\u5b9f\u65bd\u3057\u307e\u3057\u305f\u304c\u3001\u9aa8\u306b\u7570\u5e38\u306f\u8a8d\u3081\u307e\u305b\u3093\u3067\u3057\u305f\u3002\u5927\u4e8b\u3092\u53d6\u3063\u3066\u9a0e\u4e57\u904b\u52d5\u3092\u63a7\u3048\u3066\u3044\u307e\u3059\u304c\u3001\u6b69\u69d8\u306f\u554f\u984c\u3042\u308a\u307e\u305b\u3093\u3002\uff08\u30db\u30c3\u30ab\u30a4\u30c9\u30a6\u7af6\u99ac\u30fb\u7530\u4e2d\u6df3\u53f8\u8abf\u6559\u5e2b\uff09\n\n\n\u203b\u5357\u95a2\u67714\u7af6\u99ac\u5834\u3078\u306e\u8ee2\u5165\u306f\u3067\u304d\u307e\u305b\u3093\u3002\n\n\u203b\u8ffd\u5206\u30d5\u30a1\u30fc\u30e0\u30ea\u30ea\u30fc\u30d0\u30ec\u30fc\uff08\u5317\u6d77\u9053\u52c7\u6255\u90e1\u5b89\u5e73\u753a\u6771\u65e9\u6765\uff09\u306b\u5728\u53a9\u3057\u3066\u304a\u308a\u3001\u9810\u8a17\u6599\u306f13,750\u5186/\u65e5\uff08\u7a0e\u8fbc\uff09\u3067\u3059\u3002\n10\u670814\u65e5\uff08\u706b\uff09\u3088\u308a\u843d\u672d\u8005\u69d8\u306e\u9810\u8a17\u6599\u8ca0\u62c5\u3068\u306a\u308a\u307e\u3059\u3002\n\n\n\u8ca9\u58f2\u7533\u8fbc\u8005\uff1a\u5409\u7530 \u5b89\u60e0\uff08\u30a4\u30f3\u30dc\u30a4\u30b9\u767b\u9332\u3042\u308a\uff09\n\u3010\u5165\u672d\u6642\u306e\u6ce8\u610f\u4e8b\u9805\u3011\uff08\u5fc5\u305a\u3054\u78ba\u8a8d\u304f\u3060\u3055\u3044\uff09\n\u203b\u30b5\u30e9\u30d6\u30ec\u30c3\u30c9\u30aa\u30fc\u30af\u30b7\u30e7\u30f3\u3067\u306e\u843d\u672d\u99ac\u306f\u3001\u539f\u5247\u3068\u3057\u30665\u65e5\u4ee5\u5185\u306b\u5728\u53a9\u5834\u6240\u3088\u308a\u5f15\u304d\u6e21\u3057\u3092\u3055\u305b\u3066\u3044\u305f\u3060\u304d\u307e\u3059\u3002\u5f15\u304d\u7d9a\u304d\u3001\u98fc\u990a\u7ba1\u7406\u7d99\u7d9a\u3092\u3054\u5e0c\u671b\u3055\u308c\u308b\u5834\u5408\u306f\n\u30aa\u30fc\u30af\u30b7\u30e7\u30f3\u4e8b\u52d9\u5c40\u307e\u3067\u304a\u554f\u3044\u5408\u308f\u305b\u4e0b\u3055\u3044\u3002""]",https://keiba.r10s.jp/auction/data/item/1/251012_horse_02/1.jpg,"",https://www.jbis.or.jp/horse/0001376021/,https://auction.keiba.rakuten.co.jp/item/15134,0,"2025-10-13 05:23:13.007085","2025-10-18 03:08:02.571670"
